ASSAY_ID	ASSAY	PROJECT	PLATE	WELL	WELL_TYPE	RAW_VALUE_A	BSUB_VALUE_A	Z_SCORE_A	RAW_VALUE_B	BSUB_VALUE_B	Z_SCORE_B	RAW_VALUE_C	BSUB_VALUE_C	Z_SCORE_C	COMPOSITE_Z	REPRODUCIBILITY	CHEMBANK_ID	VIRTUAL_ID	SMILES
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C02	positive control	1825.0	44.7	0.07	1851.0	179.0	0.32	1879.0	778.20833333333	1.04810777654105	0.8313	0.7566			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C03	compound treatment	1665.0	-115.0	-0.18	1627.0	-44.6	-0.08	1221.0	120.20833333333	0.161899177347586	-0.0558	-0.2197	2060264	SpecPlus_000361	C[C@@H]1CC[C@]2(CCC3(C)[C@]4(OC2=O)C=CC5[C@@]6(C)CC[C@H](O)C(C)(C)C6CC[C@]53C)C4[C@H]1C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C04	compound treatment	1807.0	26.7	0.04	1871.0	199.0	0.36	1839.0	738.20833333333	0.994234913368198	0.8049	0.761	2060265	SpecPlus_000362	COC(=O)CCC(C)[C@H]1CCC2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3C[C@H](O)[C@]12C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C05	compound treatment	1765.0	-15.3	-0.02	1801.0	129.0	0.23	1605.0	504.20833333333	0.679078663806996	0.5128	0.7139	2060266	SpecPlus_000363	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)C5CC[C@]43C)C2[C@H]1C)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C06	compound treatment	1368.0	-412.0	-0.64	1391.5	-280.0	-0.5	1496.0	395.20833333333	0.532275111660965	-0.3517	-0.362	2060267	SpecPlus_000364	CC(CCC(=O)O)[C@H]1CCC2C3CC[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C07	compound treatment	1131.0	-649.0	-1.0	1450.0	-222.0	-0.4	1223.0	122.20833333333	0.164592820506229	-0.7149	-0.6541	2060268	SpecPlus_000365	C[C@@H]1CC[C@]2(CCC3(C)[C@]4(OC2=O)C=CC5[C@@]6(C)CCC(=O)C(C)(C)C6CC[C@]53C)C4[C@H]1C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C08	compound treatment	1494.0	-286.0	-0.44	1577.0	-94.6	-0.17	1321.0	220.20833333333	0.296581335279724	-0.1827	-0.3265	2060269	SpecPlus_000366	C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(F)c3c(=O)c(cn(C4CC4)c3c2F)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C09	compound treatment	1486.0	-294.0	-0.46	1187.0	-485.0	-0.87	1151.0	50.2083333333301	0.0676216667950898	-0.7269	-0.7376	2060270	SpecPlus_000367	CC(C)c1ccc2c(CCC3C(C)(CCCC32C)C(=O)N)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C10	compound treatment	1169.0	-611.0	-0.95	1442.5	-229.0	-0.41	1136.0	35.2083333333301	0.0474193431052692	-0.7564	-0.7326	2060271	SpecPlus_000368	CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C11	compound treatment	1708.0	-72.3	-0.11	1610.0	-61.6	-0.11	872.0	-228.79166666667	-0.308141553835575	-0.3064	-0.8856	2060272	SpecPlus_000369	CC1CCC2C(CC2(C)C)C(=C)CCC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C12	compound treatment	1447.0	-333.0	-0.52	1280.0	-392.0	-0.7	1166.0	65.2083333333301	0.0878239904849105	-0.6535	-0.7451	2060273	SpecPlus_000370	COc1cc2OCc3oc4cc(O)cc(O)c4c(=O)c3-c2cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C13	compound treatment	1649.0	-131.0	-0.2	1261.5	-410.0	-0.74	947.5	-153.29166666667	-0.206456524596811	-0.6622	-0.8359	2060274	SpecPlus_000371	CC(C)C1CC=C(C)C2CC(=O)C(=CC12)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C14	compound treatment	1708.0	-72.3	-0.11	1664.0	-7.55	-0.01	1474.0	373.20833333333	0.502645036915895	0.2178	0.4227	3174366	SpecPlus_000372	C[C@H]1C2C(CC3C4CC[C@@H]5C[C@H](CC[C@]5(C)C4CC[C@]23C)OC(=O)C)O[C@]61CCC(C)CO6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C15	compound treatment	1506.0	-274.0	-0.42	1629.0	-42.6	-0.08	1213.5	112.70833333333	0.151798015502676	-0.2016	-0.4409	2060275	SpecPlus_000373	CC(=CC[C@H](O)C1CCC(=CC1)C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C16	compound treatment	1913.5	133.0	0.21	1475.5	-196.0	-0.35	1439.0	338.20833333333	0.455506281639647	0.1784	0.2916	3174367	SpecPlus_000374	NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C17	compound treatment	1542.0	-238.0	-0.37	1229.0	-443.0	-0.8	1022.0	-78.7916666666699	-0.106118316937368	-0.7336	-0.8303	3053888	SpecPlus_000375	CC(=CCC[C@](C)(OC(=O)C)C1CCC(=CC1)C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C18	compound treatment	1657.0	-123.0	-0.19	1587.0	-84.6	-0.15	1483.0	382.20833333333	0.514766431129787	0.0993	0.1743	2060276	SpecPlus_000376	C[C@@H]1C(=O)OC2[C@H](O)C34[C@@H]5OC(=O)[C@@]4(O[C@@H]6OC(=O)[C@H](O)[C@@]63[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C19	compound treatment	1597.0	-183.0	-0.28	719.0	-953.0	-1.71	631.5	-469.29166666667	-0.632052143662366	-1.5176	-0.8213	3053889	SpecPlus_000377	C[C@@H]1CC[C@H]2C(C)(C)C3CC12CC[C@@]3(C)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C20	compound treatment	1027.0	-753.0	-1.17	942.0	-730.0	-1.31	1133.0	32.2083333333301	0.043378878367305	-1.4053	-0.8006	3174369	SpecPlus_000378	C[C@H]1OC(C[C@H](O)C1O)O[C@@H]2[C@@H](C)OC(C[C@@H]2O)O[C@@H]3[C@@H](C)O[C@H](C[C@@H]3O)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6C5CC[C@]7(C)[C@H]([C@@H](O)C[C@]67O)C8=CC(=O)OC8)C4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C21	compound treatment	1585.0	-195.0	-0.3	1565.0	-107.0	-0.19	1199.0	98.2083333333301	0.132269102602516	-0.2087	-0.5472	3053891	SpecPlus_000379	OC(=O)C/C(=C\C(=O)O)/C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C22	compound treatment	1628.5	-152.0	-0.23	1639.0	-32.6	-0.06	336.5	-764.29166666667	-1.02936450956217	-0.7637	-0.7222	2880	SpecPlus_000380	N[C@@H](CCC(=O)N)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C23	positive control	1625.0	-155.0	-0.24	5.0	-1670.0	-3.0	27.5	-1073.29166666667	-1.44553237757248	-2.7036	-0.8104			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	C24	mock treatment	78.0	-1700.0	-2.63	72.0	-1600.0	-2.88	58.0	-1042.79166666667	-1.40445431940318	-3.9921	-0.9631			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D01	positive control	2168.0	388.0	0.6	1805.0	133.0	0.24	2084.5	983.70833333333	1.3248796110916	1.2497	0.8479			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D02	positive control	2271.5	491.0	0.76	2197.5	526.0	0.95	2076.0	975.20833333333	1.31343162766737	1.7431	0.9749			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D03	compound treatment	1871.0	90.7	0.14	1470.0	-202.0	-0.36	1550.0	449.20833333333	0.60500347694432	0.221	0.3074	976	SpecPlus_000381	CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D04	compound treatment	1546.0	-234.0	-0.36	1542.5	-129.0	-0.23	1672.0	571.20833333333	0.769315709621528	0.1009	0.1144	2485	SpecPlus_000382	CCS(=O)CCSP(=O)(OC)OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D05	compound treatment	1851.0	70.7	0.11	1941.0	269.0	0.48	1529.0	428.20833333333	0.576720223778571	0.6759	0.8879	2060277	SpecPlus_000383	COc1cccc2c(=O)c(OC)c(oc12)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D06	compound treatment	1501.0	-279.0	-0.43	1815.5	144.0	0.26	1373.5	272.70833333333	0.367289468194097	0.112	0.1797	2486	SpecPlus_000384	CNC(=O)CSP(=S)(OC)OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D07	compound treatment	1855.5	75.2	0.12	1622.0	-49.6	-0.09	1541.0	440.20833333333	0.592882082730428	0.358	0.5862	1727302	SpecPlus_000385	COc1ccc(cc1)c2coc3cc(OC)cc(O)c3c2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D08	compound treatment	2029.5	249.0	0.39	1416.0	-256.0	-0.46	1509.0	408.20833333333	0.549783792192143	0.2746	0.3375	2487	SpecPlus_000386	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D09	compound treatment	1980.0	200.0	0.31	1975.5	304.0	0.55	1428.0	327.20833333333	0.440691244267112	0.7484	0.9756	2060278	SpecPlus_000387	COC(=O)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)O)/C)/C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D10	compound treatment	1887.0	107.0	0.17	1957.0	285.0	0.51	1605.0	504.20833333333	0.679078663806996	0.7837	0.9038	2488	SpecPlus_000388	CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D11	compound treatment	1868.0	87.7	0.14	1595.0	-76.6	-0.14	1488.5	387.70833333333	0.522173949816055	0.3003	0.5394	2060279	SpecPlus_000389	CC(=O)OC1CC[C@@]2(C)C(CC[C@]3(C)C2CCC4C5CC(C)(C)CCC5(CC[C@]43C)C(=O)O)C1(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D12	compound treatment	1743.5	-36.8	-0.06	1540.0	-132.0	-0.24	1498.0	397.20833333333	0.534968754819608	0.1394	0.2372	2489	SpecPlus_000390	COP(=O)(N)SC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D13	compound treatment	2087.0	307.0	0.47	1949.0	277.0	0.5	1434.0	333.20833333333	0.44877217374304	0.8211	0.9991	2269	SpecPlus_000391	Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D14	compound treatment	1778.5	-1.82	0.0	1540.0	-132.0	-0.24	1080.5	-20.2916666666699	-0.0273292545470674	-0.154	-0.6466	2490	SpecPlus_000392	CCOP(=S)(OCC)SCSCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D15	compound treatment	1844.0	63.7	0.1	1540.5	-131.0	-0.24	1399.0	298.20833333333	0.401633418466792	0.1527	0.3208	2060280	SpecPlus_000393	C[C@H]1C2C(CC3C4CC[C@H]5C[C@H](CC[C@]5(C)C4CC[C@]23C)OC(=O)C)O[C@]61CCC(C)CO6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D16	compound treatment	1972.0	192.0	0.3	1656.0	-15.6	-0.03	1402.0	301.20833333333	0.405673883204756	0.3893	0.7735	2491	SpecPlus_000394	COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D17	compound treatment	1810.5	30.2	0.05	1517.0	-155.0	-0.28	1550.0	449.20833333333	0.60500347694432	0.2158	0.3233	2060281	SpecPlus_000395	C[C@@]12CC[C@H](O)C[C@H]2CCc3ccccc31
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D18	compound treatment	2064.0	284.0	0.44	1673.0	1.45	0.0	1484.0	383.20833333333	0.516113252709109	0.5528	0.816	2492	SpecPlus_000396	CC(C)Nc1nc(Cl)nc(NC(C)C)n1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D19	compound treatment	1993.0	213.0	0.33	1665.0	-6.55	-0.01	1638.5	537.70833333333	0.724197186714262	0.6013	0.7558	2060282	SpecPlus_000397	CC(=O)O[C@@H]1C[C@H](OC(=O)C)[C@@]2(C)C(C[C@H](OC(=O)C)[C@]3(C)C2CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@]543)c6ccoc6)C1(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D20	compound treatment	1911.0	131.0	0.2	1610.0	-61.6	-0.11	1560.0	459.20833333333	0.618471692737534	0.4099	0.621	2493	SpecPlus_000398	CCC(=O)Nc1ccc(Cl)c(Cl)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D21	compound treatment	1885.0	105.0	0.16	1514.0	-158.0	-0.28	1727.0	626.20833333333	0.843390896484204	0.4168	0.4609	2060283	SpecPlus_000399	CC(=O)O[C@@H]1C[C@H](OC(=O)C)[C@@]2(C)C(C[C@@H](OC(=O)C)[C@]3(C)C2CC[C@@]4(C)C(=O)OC(=O)C=C43)C1(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D22	compound treatment	1823.5	43.2	0.07	1502.0	-170.0	-0.3	1308.5	207.70833333333	0.279746065538207	0.024	0.0573	2494	SpecPlus_000400	CCNc1nc(Cl)nc(NCC)n1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D23	positive control	2048.0	268.0	0.41	1578.0	-93.6	-0.17	1872.0	771.20833333333	1.0386800254858	0.7416	0.6559			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	D24	mock treatment	145.0	-1640.0	-2.53	133.0	-1540.0	-2.77	94.0	-1006.79166666667	-1.35596874254761	-3.8409	-0.9634			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E01	positive control	2228.0	448.0	0.69	1724.0	52.4	0.09	1956.0	855.20833333333	1.1518130381488	1.1193	0.8308			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E02	positive control	1852.0	71.7	0.11	2144.0	472.0	0.85	1612.0	511.20833333333	0.688506414862245	0.9521	0.8662			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E03	compound treatment	1809.5	29.2	0.05	1740.0	68.4	0.12	1350.0	249.20833333333	0.335639161080044	0.2909	0.8073	1014978	SpecPlus_000401	OCC(O)C(O)C(O)CO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E04	compound treatment	1729.5	-50.8	-0.08	1637.5	-34.1	-0.06	1373.0	272.20833333333	0.366616057404436	0.1309	0.3446	2060284	SpecPlus_000402	COc1cc(OC)c(c(OC)c1)c2c(OC)cc(OC)cc2OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E05	compound treatment	1783.0	2.68	0.0	1744.5	72.9	0.13	1315.5	214.70833333333	0.289173816593457	0.2451	0.7718	2060285	SpecPlus_000403	O=C1CCCCC/C=C/CCCCCCCCO1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E06	compound treatment	1599.0	-181.0	-0.28	1718.0	46.4	0.08	1468.0	367.20833333333	0.494564107439967	0.1718	0.299	2060286	SpecPlus_000404	CC(C)CC(=O)c1c(O)c(CC=C(C)C)c(O)c2c(cc(=O)oc12)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E07	compound treatment	622.5	-1160.0	-1.79	814.0	-858.0	-1.54	399.0	-701.79166666667	-0.945188160854587	-2.4702	-0.9704	2060287	SpecPlus_000405	Cc1c(O)c(O)cc2c1CC=C3[C@@]2(C)CC[C@@]4(C)C5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E08	compound treatment	1649.0	-131.0	-0.2	1554.0	-118.0	-0.21	1395.0	294.20833333333	0.396246132149506	-0.0106	-0.0214	1010251	SpecPlus_000406	O=C(Nc1ccccc1)Nc2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E09	compound treatment	1718.5	-61.8	-0.1	1602.0	-69.6	-0.13	1266.0	165.20833333333	0.222506148417048	0.001	0.0038	1045072	SpecPlus_000407	NC(CSCSCC(N)C(=O)O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E10	compound treatment	1825.0	44.7	0.07	1507.5	-164.0	-0.3	1552.0	451.20833333333	0.607697120102963	0.2204	0.3246	2060288	SpecPlus_000408	Oc1ccc(cc1)C(=O)c2cccc(O)c2O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E11	compound treatment	1464.0	-316.0	-0.49	1325.5	-346.0	-0.62	1299.0	198.20833333333	0.266951260534654	-0.4877	-0.5837	3174484	SpecPlus_000409	C[C@@]12CCC3C(CC[C@H]4C[C@@H](O)CC[C@@]43C)C2CCC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E12	compound treatment	1756.0	-24.3	-0.04	1470.0	-202.0	-0.36	1647.5	546.70833333333	0.736318580928154	0.1941	0.2363	2060289	SpecPlus_000410	COc1cc2OCC3Oc4c5C=CC(C)(C)Oc5ccc4C(=O)C3c2cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E13	compound treatment	712.0	-1070.0	-1.65	567.0	-1100.0	-1.99	387.0	-713.79166666667	-0.961350019806443	-2.656	-0.9634	2060290	SpecPlus_000411	C[C@@H]1OC(O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)C3CC=C5C6CC(C)(C)CC[C@@]6(C(O)C[C@]54C)C(=O)O[C@@H]7OC[C@H](O)[C@@H](O)[C@H]7OC8O[C@@H](C)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](O)[C@H]8O)C2(C)C)[C@H](O)[C@H](O)[C@H]1O[C@@H]%10OC[C@@H](O)[C@H](O)[C@H]%10O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E14	compound treatment	1544.0	-236.0	-0.37	1387.5	-284.0	-0.51	1284.0	183.20833333333	0.246748936844833	-0.3635	-0.5387	1009973	SpecPlus_000412	OC(C(O)C(O)C(=O)O)C(O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E15	compound treatment	2419.0	639.0	0.99	2344.5	673.0	1.21	2109.0	1008.20833333333	1.35787673978497	2.0531	0.9919	2060291	SpecPlus_000413	CC(=O)O[C@@H]1CC2C(C)(C)[C@H](O)CC[C@]2(C)C3CC[C@@]4(C)[C@@H](OC(=O)C5OC54[C@]13C)c6ccoc6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E16	compound treatment	1993.0	213.0	0.33	1991.5	320.0	0.58	1489.0	388.20833333333	0.522847360605716	0.824	0.9761	2060292	SpecPlus_000414	CC1(C)[C@H](O)C[C@H](O)[C@@]2(C)C1C[C@@H](O)[C@]3(C)C2CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@]543)c6ccoc6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E17	compound treatment	1792.0	11.7	0.02	1387.0	-285.0	-0.51	1236.0	135.20833333333	0.182101501037407	-0.1799	-0.331	2060293	SpecPlus_000415	C[C@@H]1CC[C@H]2C(C)(C)C3C[C@@]12CC[C@@]3(C)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E18	compound treatment	1775.0	-5.32	-0.01	1360.0	-312.0	-0.56	1236.0	135.20833333333	0.182101501037407	-0.2231	-0.3786	2060294	SpecPlus_000416	COc1ccc2C(=O)C(Cc3ccc(OC)c(O)c3)COc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E19	compound treatment	1886.5	106.0	0.16	1445.0	-227.0	-0.41	1310.0	209.20833333333	0.281766297907189	0.0223	0.0427	3054072	SpecPlus_000417	OC(=O)CCCCCCCCCCCCC1CCC=C1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E20	compound treatment	1695.0	-85.3	-0.13	1586.5	-85.1	-0.15	1575.5	474.70833333333	0.639347427217015	0.2046	0.3052	1009993	SpecPlus_000418	NCCCN
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E21	compound treatment	1653.5	-127.0	-0.2	1334.5	-337.0	-0.61	1315.0	214.20833333333	0.288500405803796	-0.2967	-0.4242	3054971	SpecPlus_000419	O[C@@H]1C[C@](O)(C[C@@H](O)[C@@H]1O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E22	compound treatment	1549.0	-231.0	-0.36	1635.0	-36.6	-0.07	1178.0	77.2083333333301	0.103985849436767	-0.1845	-0.4876	3054972	SpecPlus_000420	CC(C)C1=CC2=CCC3[C@](C)(CCC[C@]3(C)C2CC1)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E23	positive control	1938.0	158.0	0.24	2031.0	359.0	0.65	1485.0	384.20833333333	0.51746007428843	0.8128	0.9416			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	E24	positive control	2022.0	242.0	0.37	1915.0	243.0	0.44	1996.0	895.20833333333	1.20568590132165	1.1647	0.8717			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F01	positive control	2442.0	662.0	1.02	2091.0	419.0	0.75	2189.0	1088.20833333333	1.46562246613068	1.8727	0.9651			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F02	positive control	2037.0	257.0	0.4	2198.5	527.0	0.95	1867.0	766.20833333333	1.0319459175892	1.3722	0.9423			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F03	compound treatment	1643.0	-137.0	-0.21	1783.0	111.0	0.2	1443.0	342.20833333333	0.460893567956932	0.2592	0.475	2060295	SpecPlus_000421	CC(C)C1COc2cc3oc(=O)ccc3cc2O1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F04	compound treatment	1638.0	-142.0	-0.22	1631.0	-40.6	-0.07	1347.5	246.70833333333	0.332272107131741	0.0226	0.0558	2495	SpecPlus_000422	CCNc1nc(Cl)nc(NC(C)C)n1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F05	compound treatment	1358.0	-422.0	-0.65	1689.0	17.4	0.03	1277.0	176.20833333333	0.237321185789584	-0.2221	-0.3192	2060296	SpecPlus_000423	COc1ccc2CCC3CC(O)CC[C@]3(C)c2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F06	compound treatment	1824.5	44.2	0.07	1582.0	-89.6	-0.16	1425.0	324.20833333333	0.436650779529148	0.1986	0.4222	2496	SpecPlus_000424	CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F07	compound treatment	1663.0	-117.0	-0.18	1504.0	-168.0	-0.3	1361.5	260.70833333333	0.35112760924224	-0.076	-0.153	3054974	SpecPlus_000425	COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F08	compound treatment	1610.5	-170.0	-0.26	1620.0	-51.6	-0.09	1390.0	289.20833333333	0.389512024252899	0.0197	0.0411	2497	SpecPlus_000426	CNC(=O)N(C)c1nnc(s1)C(C)(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F09	compound treatment	1833.0	52.7	0.08	1659.0	-12.6	-0.02	1446.0	345.20833333333	0.464934032694897	0.3024	0.64	2060297	SpecPlus_000427	COc1cccc2c(C)cc(O)nc12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F10	compound treatment	1767.0	-13.3	-0.02	1621.0	-50.6	-0.09	1480.0	379.20833333333	0.510725966391823	0.2305	0.4439	2498	SpecPlus_000428	COc1c(Cl)ccc(Cl)c1C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1082	F11	compound treatment	1532.0	-248.0	-0.38	1334.0	-338.0	-0.61	-1.0	-1101.79166666667	-1.48391679258314	-1.429	-0.8668	2060298	SpecPlus_000429	CCCCCC1C(CC(=O)O)CCC1=O
