"State Name","State","Jurisdiction Name","Jurisdiction Type","Fiscal Year Ending","Program Name","Program Purpose","Statutory Authority","Abating Jurisdictions","Applicable Taxes","Abatement Method","Recapture Provisions","Gross Revenue Loss","Reimbursement","Net Revenue Loss","Type of Loss","Disclosure Notes","Document Source"
"Iowa","IA","City of Davenport","Municipality","2018","Urban renewal (local option sales tax)","General Economic Development","Chapter 423B of the Code of Iowa","Davenport","Sales Tax","Tax Increment Financing (TIF)","(not specified)","$112,000","$0","$112,000","Active","(none)","https://www.davenportiowa.com/our_community/records_reports/comprehensive_annual_financial_reports"
"Iowa","IA","City of Davenport","Municipality","2018","Urban renewal and economic development (property tax)","General Economic Development","Chapter 423B of the Code of Iowa","Davenport","Sales Tax","Tax Rebate","(not specified)","$2,716,000","$0","$2,716,000","Active","(none)","https://www.davenportiowa.com/our_community/records_reports/comprehensive_annual_financial_reports"
"Iowa","IA","City of Des Moines","Municipality","2018","Urban Renewal/Econ Develop","General Economic Development","Chapters 15A and 403 of the Code of Iowa","Des Moines","Property Tax","Tax Increment Financing (TIF)","N/A - rebates only given when conditions are met","$4,000,692","$0","$4,000,692","Active","(none)","https://www.dsm.city/departments/finance/cafr.php"
"Iowa","IA","City of Sioux City","Municipality","2018","Enterprise Zones","General Economic Development","Chapters 15E of the Code of Iowa","Sioux City","Property Tax","Tax Exemption","(no provisions for recapture)","$36,761","$0","$36,761","Active","(none)","https://www.sioux-city.org/government/departments-a-f/finance/accounting"
"Iowa","IA","City of Sioux City","Municipality","2018","Urban Renewal and Economic Development Projects - Tax Increment Financing (TIF)","General Economic Development","Chapters 15A and 403 of the Code of Iowa","Sioux City","Property Tax","Tax Rebate","(not specified)","$461,405","$0","$461,405","Active","(none)","https://www.sioux-city.org/government/departments-a-f/finance/accounting"
"Iowa","IA","Davenport Community School District","School district","2018","Urban Renewal and Economic Development Projects","General Economic Development","(not specified)","Blue Grass IA; Davenport, IA; Walcott IA","Property Tax","(not specified)","(not specified)","$615,307","$256,931","$358,376","Passive","State reimbursement for the district is displayed under the costliest entry and included in tabulation for this locality.","https://www.davenportschools.org/departments/departments/finance-department/comprehensive-annual-financial-report-cafr/"
"Iowa","IA","Des Moines Independent Community School District","School district","2018","Passive Tax Abatemetnts:Urban Renewal and Economic Development Projects","General Economic Development","(not specified)","City of Des Moines; City of Pleasant Hill; City of Windsor Heights","Property Tax","(not specified)","(not specified)","$4,837,660","$1,648,551","$3,189,109","Passive","The State of Iowa reimburses the District an amount equivalent to the increment of valuation on which property tax is divided times $5.40 per $1,000 of taxable valuation. For the year ended June 30, 2017, this reimbursement amounted to $1,392,078.","https://www.dmschools.org/departments/business-finance/financial-reports/annual-comprehensive-financial-report/"
"Iowa","IA","Iowa","State","2018","Workforce Housing Tax Incentive Program","Affordable Housing","Iowa Code sections 15.351 through 15.356","State of Iowa","Sales and Use Tax; Individual Income Tax; Corporate Income Tax; Franchise Tax; Insurance Premium Tax","Tax Credit; Tax refund","(N/A - by qualification)","$8,962,000","$0","$8,962,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Beginning Farmer Tax Credit Program","Agricultural development","Iowa Code sections 16.78 through 16.82","State of Iowa","Individual and Corporate Income Taxes","Tax Credit","Agreement termination","$5,045,000","$0","$5,045,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Renewable Energy Tax Credit","Energy production","Iowa Code chapter 476C","State of Iowa","Sales and Use Tax; Individual Income Tax; Corporate Income Tax; Franchise Tax; Insurance Premium Tax","Tax Credit","(N/A - performance-based)","$3,574,000","$0","$3,574,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Targeted Jobs Tax Credit from Withholding","General Economic Development","Iowa Code section 403.19A","State of Iowa","Income Tax","Tax Credit","Agreement termination","$4,549,000","$0","$4,549,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Enterprise Zone (EZ) Program","General Economic Development (EZ)","Iowa Code section 15E.191 through 15E.196","State of Iowa","Withholding, Sales and Use Tax, Income Tax, franchise, insurance premium, moneys and credits","Tax Credit; tax refund","(N/A - by qualification)","$12,161,000","$0","$12,161,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Historic Preservation and Cultural and Entertainment District Tax Credit","Historic Preservation","Iowa Code chapter 404A","State of Iowa","Individual Income Tax; Corporate Income Tax; Franchise Tax","Tax Credit","(N/A - performance-based)","$58,501,000","$0","$58,501,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","High Quality Jobs Program (HQJP)","Job Creation/Retention","Iowa Code sections 15.326 through 15.336","State of Iowa","Sales and Use Tax; Individual Income Tax; Corporate Income Tax; Franchise Tax; Insurance Premium Tax","Tax Credit; tax refund","(N/A - performance-based)","$39,605,000","$0","$39,605,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Accelerated Career Education Program","Workforce development","Iowa Code chapter 206G","State of Iowa","Withholding Tax","Tax Credit","(not specified)","$4,187,000","$0","$4,187,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa","State","2018","Iowa Industrial New Jobs Training Program","Workforce development","Iowa Code chapter 260E","State of Iowa","Withholding Taxes","Tax Credit","(N/A - by qualification)","$34,715,000","$0","$34,715,000","Active","Provided breakdown by type of taxes","https://das.iowa.gov/state-accounting/state-financial-reports/cafr-archive"
"Iowa","IA","Iowa City Community School District","School district","2018","Urban Renewal and Economic Development Projects","General Economic Development","(not specified)","Coralville IA; North Liberty IA; Iowa City, IA; Cty of Universal Heights, IA","Property Tax","(not specified)","(not specified)","$804,698","$372,722","$431,976","Passive","The State of Iowa reimburses the District an amount equivalent to the increment of valuation on which property tax is divided times $5.40 per $1,000 of taxable valuation. For the year ended June 30, 2017, this reimbursement amounted to $259,586.","https://www.iowacityschools.org/Page/13427"
"Iowa","IA","Johnson County","County","2018","Passive Tax Abatements: Urban renewal and economic development projects of other entities","General Economic Development","Chapter 15A & 403","Multiple","Property Tax","(not specified)","(not specified)","$602,805","$0","$602,805","Passive","Includes agreements with Tiffin, Solon, Coralville, Lone Tree, North Liberty, and Oxford","https://www.johnsoncountyiowa.gov/finance/audit-financial-reports"
"Iowa","IA","Linn County","County","2018","Passive Tax Abatements: Urban renewal and economic development projects of other entities","General Economic Development","(not specified)","Multiple","Property Tax","(not specified)","(not specified)","$1,199,252","$0","$1,199,252","Passive","Includes agreements entered into by Cedar Rapids, Central City, Hiawatha, Lisbon, Marion","https://www.linncountyiowa.gov/Archive.aspx?AMID=36"
"Iowa","IA","Polk County","County","2018","Urban renewal and economic development projects.","General Economic Development","Chapters 15A and 403 of the Code of Iowa","Polk County","Property Tax","Tax Abatement","(not specified)","$713,331","$0","$713,331","Active","(none)","https://www.polkcountyiowa.gov/county-auditor/central-accounting/comprehesive-annual-financial-report/"
"Iowa","IA","Polk County","County","2018","Passive Tax Abatement: Urban renewal and economic development projects of other entities","General Economic Development","Chapters 15A and 403 of the Code of Iowa","Polk County","Property Tax","Tax Abatement","(not specified)","$3,684,529","$0","$3,684,529","Passive","Includes agreements made by Des Moines, Bondurant, Ankeny, Grimes, Windsor Heights, Altoona, Pleasant Hill, Johnston, Clive, Urbandale, West Des Moines, Polk City, Mitchellville","https://www.polkcountyiowa.gov/county-auditor/central-accounting/comprehesive-annual-financial-report/"
"Iowa","IA","Scott County","County","2018","Passive Tax Abatements: Urban renewal and economic development projects of other entities","General Economic Development","(not specified)","Multiple","Property Tax","(not specified)","(not specified)","$1,205,122","$0","$1,205,122","Passive","Includes agreements entered into by Bettendorf, Davenport, LeClaire, Princeton, and walcott","https://www.scottcountyiowa.gov/administration/annual-comprehensive-financial-reports"
"Iowa","IA","Sioux City Community School District","School district","2018","Urban Renewal and Economic Development Projects","General Economic Development","(not specified)","Sioux City IA","Property Tax","(not specified)","(not specified)","$55,491","$21,558","$33,933","Passive","(none)","https://www.siouxcityschools.org/departments/finance/comprehensive-annual-financial-reports/"
"Kansas","KS","Blue Valley Unified School District 229","School District","2018","Tax Increment Financing (TIF)","General Economic Development","(not specified)","City of Overland Park, Kansas","Property Tax","Reduction in assessed value","(not specified)","$1,485,544","$0","$1,485,544","Passive","CAFR Provides breakdown by named recipients","https://www.bluevalleyk12.org/Page/34299"
"Kansas","KS","City of Olathe","Municipality","2018","Various TIF agreements","General Economic Development","K.S.A. 12-1770 (the TIF Act)","City of Olathe","Property Tax","Tax Increment Financing (TIF)","(not specified)","$4,835,027","$0","$4,835,027","Active","CAFR notes specific agreements","https://www.olatheks.org/government/finance-services/financial-reports"
"Kansas","KS","City of Olathe","Municipality","2018","Various Property Tax Abatements","General Economic Development","Section 13 of Article 11 of the Kansas Constitution or K.S.A. 12-1740 et seq. and 79-201a","City of Olathe","Property Tax","Tax Abatement","(not specified)","$1,120,065","$0","$1,120,065","Active","CAFR notes specific agreements","https://www.olatheks.org/government/finance-services/financial-reports"
